92_luchy0120.java;0;91_luchy0120.java;100.0;1;315_Hashss.java;78.9;
332_weizhang802.java;2;130_huaiyan.java;100.0;3;210_wyuanTju.java;82.0;4;118_anhpp.java;83.3;5;269_kelvinchandra1024.java;78.8;6;139_yangmei555.java;75.0;7;315_Hashss.java;76.9;8;353_chen_weekly.java;72.5;
210_wyuanTju.java;9;353_chen_weekly.java;100.0;10;130_huaiyan.java;82.0;11;118_anhpp.java;79.1;
374_tankztc.java;12;280_Aircy.java;87.5;
54_@_deleted_user_1a9d00f9.java;13;414_IRAgent8.java;82.0;
130_huaiyan.java;14;118_anhpp.java;83.3;15;269_kelvinchandra1024.java;78.8;16;139_yangmei555.java;75.0;17;315_Hashss.java;76.9;18;353_chen_weekly.java;72.5;
315_Hashss.java;19;91_luchy0120.java;78.9;20;166_nocountry4oldman.java;84.2;21;255_ruima23.java;85.3;
198_Again64.java;22;338_mcnoodle.java;80.5;28;207_gg__gg.java;77.7;
118_anhpp.java;24;4_uwi.java;78.2;25;353_chen_weekly.java;72.9;
338_mcnoodle.java;23;211_Jesko.java;76.3;
59_tohuuquan.java;26;152_kyoclover.java;81.5;
447_LidongWei.java;27;444_Changyu007.java;74.4;
424_JOHNKYON.java;29;105_paulwater.java;74.0;
